1.8403048511125 1.7763568394002505e-15
1.8422642941172755 0.036504142686101915
1.8442248641023065 0.04400732678924868
1.8461858097474224 0.04184352469808772
1.8481437501118565 0.1170156121614454
1.8501031931166316 0.153519754847542
1.852064138761748 0.15135595275637748
1.854025084406864 0.1491921506652183
1.8559826491112128 0.2340312243228837
1.8579394624953909 0.3382042703691859
1.8598970271997397 0.42304334402685484
1.8618575971847704 0.4305465281300034
1.863824929051336 0.2640439607354903
1.8657862503565372 0.25221317245001273
1.8677441907209715 0.32738525991337397
1.8697058876862584 0.30588748543357624
1.8716694629519712 0.23605477998221502
1.873633789537855 0.1468881021422206
1.8755954865031417 0.12539032766242464
1.8775564321482576 0.1232265255712619
1.8795173777933736 0.12106272348009917
1.881476820798149 0.15756686616619398
1.8834340098424125 0.2520729260181831
1.885391198886676 0.3465789858701651
1.887346133970428 0.4990869628880379
1.889294307172645 0.8256006914035758
1.891249993576567 0.9587746960328154
1.8932304735461167 0.45392761183729036
1.8951951757920864 0.3550939478029811
1.8968277945226752 0.39195872417093724
1.8990537382342645 0.43993283244928705
1.900593200351632 0.8244410121818397
1.901975071291247 1.264295499420891
1.9030503362659823 1.5941434828970422
1.9038168511781817 1.8691597423042783
1.905066860111922 1.702263180722209
1.9063275895339449 1.2594927206703233
1.9075870750249304 1.047079860077254
1.9095536555713253 0.8999112650713688
1.9115146012164417 0.8977474629802096
1.91347141460062 1.00192050902651
1.9154248470440307 1.193096430821635
1.9173745228865888 1.48094221455991
1.9193302092905111 1.6141162191891567
1.9212791338128985 1.921295975316065
1.92323331757648 2.093137924722564
1.925191633600999 2.158643025991603
1.927140933783472 2.456155795924195
1.9290815937839836 2.976009248326026
1.9310290156660297 3.3218569492301935
1.932970802646797 3.812709443049078
1.934577125171417 4.526263253019062
1.9356924599645875 5.259691985900465
1.9366451339408357 5.973967063234168
1.9375951782964864 6.755911043928078
1.9382123878165876 7.692887437412876
1.9388320391272424 8.567028420634633
1.9392856486802077 9.509018624057523
1.9395865524085096 10.175680037783382
1.9398852021763004 10.900343368675115
1.9402319364350056 11.789285359256558
1.940515935459471 12.890961151726573
1.940799934483936 13.992636944196592
1.941089944069765 14.939640957557556
1.9411643247666488 15.828883476207226
1.9413626732916724 16.331326335857014
1.941647423636308 17.413668155938396
1.941938184542308 18.341338196910748
1.9423313128215445 19.438060285056316
1.9432755344458736 20.369842551762098
1.943742479931866 20.968654745286813
1.9448270105980443 19.691470560978047
1.945198914082463 18.531071583978438
1.945523484396137 17.18705997490047
1.9458435467887885 15.959052200154295
1.946257148542672 15.12727064814773
1.946284196068812 14.431247642157077
1.9466566630433584 13.256348185865976
1.9469772889261368 12.013839931828334
1.94734092788868 11.06611465110363
1.9477083234520751 10.021719508435792
1.9481189199252769 9.267273845983746
1.9484772996466253 8.454886371979446
1.94900284810592 7.545648719191076
1.949355968586075 6.868599051907191
1.9500443656923347 5.973681561569366
1.950890164374323 5.233255533499637
1.951739156167036 4.410660122778241
1.9527541897174392 3.520215491855714
1.9537654666669897 2.726440722876328
1.9549427853742296 1.8648167336958092
1.9564389643618485 1.2077722181529076
1.9582519750653848 0.8075089016969059
1.9602159259911829 0.7280092100512299
1.9621798769169811 0.6485095184055414
1.964147208783547 0.48200695101103186
1.966114164990028 0.32517136981083183
1.9680792428960816 0.21667071958221662
1.97004319382188 0.13717102793653702
1.9720041394669965 0.13500722584536717
1.973965836432283 0.113509451365573
1.975927909057655 0.08234469069146755
1.977888854702771 0.08018088860030126
1.9798490490277167 0.09735105889777351
1.9818122486333445 0.03718533964072179
1.9837743212587164 0.006020578966626999
1.9857352669038328 0.00385677687546071
1.9876973395292048 -0.0273079837986554
1.989660163474747 -0.07780671686138518
1.991622236100119 -0.10897147753549419
1.9935835574053204 -0.12080226582096643
1.9955445030504368 -0.12296606791213271
1.9975054486955528 -0.12512987000329368
1.9989761579293897 -0.12675272157166972
